Plant name - Argentina,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Kashiwazaki-Kariwa,4,BWR,BWR-5,Operation suspended,1067,5 Mar 1990,11 Aug 1994,
Kashiwazaki-Kariwa,5,BWR,BWR-5,Operation suspended,1067,20 Jun 1985,10 Apr 1990,
Kashiwazaki-Kariwa,6,BWR,ABWR,Operation suspended (restart approved)[79],1315,3 Nov 1992,7 Nov 1996,
Kashiwazaki-Kariwa,7,BWR,ABWR,Operation suspended (restart approved)[79],1315,1 Jul 1993,2 Jul 1997,
Mihama,1,PWR,Mitsubishi (2-loop),Shut down,320,1 Feb 1967,28 Nov 1970,Mar 2015
Mihama,2,PWR,Mitsubishi (2-loop),Shut down,470,29 May 1968,25 Jul 1972,Mar 2015
Mihama,3,PWR,Mitsubishi (3-loop),Operational[80],780,7 Aug 1972,1 Dec 1976,
Monju,1,FBR,,Shut down,246,10 May 1986,29 Aug 1995,5 Dec 2017
Ōi,1,PWR,W (4-loop),Shut down,1120,26 Oct 1972,27 Mar 1979,Dec 2017
Ōi,2,PWR,Westinghouse (4-loop),Shut down,1120,8 Dec 1972,5 Dec 1979,Dec 2017
Ōi,3,PWR,Mitsubishi (4-loop),Operational,1127,3 Oct 1987,18 Dec 1991,
Ōi,4,PWR,Mitsubishi (4-loop),Operational[81],1127,13 Jun 1988,2 Feb 1993,
Ōma,1,BWR,ABWR,Under construction,1325,7 May 2010,,
Onagawa,1,BWR,BWR-4,Shut down,498,8 Jul 1980,1 Jun 1984,21 Dec 2018
Onagawa,2,BWR,BWR-5,Operation suspended (restart approved)[82],796,12 Apr 1991,28 Jul 1995,
Onagawa,3,BWR,BWR-5,Operation suspended,796,23 Jan 1998,30 Jan 2002,
Sendai,1,PWR,Mitsubishi (3-loop),Operational,846,15 Dec 1979,4 Jul 1984,
Sendai,2,PWR,Mitsubishi (3-loop),Operational,846,12 Oct 1981,28 Nov 1985,
Shika,1,BWR,BWR-5,Operation suspended,505,1 Jul 1989,30 Jul 1993,
Shika,2,BWR,ABWR,Operation suspended (under review)[77],1108,20 Aug 2001,15 Mar 2006,
Shimane,1,BWR,BWR-3,Shut down,439,2 Jul 1970,29 Mar 1974,Mar 2015
Shimane,2,BWR,BWR-5,Operation suspended (restart approved)[83],789,2 Feb 1985,10 Feb 1989,
Shimane,3,BWR,ABWR,Under construction,1325,12 Oct 2007,,
Takahama,1,PWR,Mitsubishi (3-loop),Operational[84],780,25 Apr 1970,14 Nov 1974,
Takahama,2,PWR,Mitsubishi (3-loop),Operational[85],780,9 Mar 1971,14 Nov 1975,
Takahama,3,PWR,Mitsubishi (3-loop),Operational,830,12 Dec 1980,17 Jan 1985,
Takahama,4,PWR,Mitsubishi (3-loop),Operational,830,19 Mar 1981,5 Jun 1985,
Tōkai,1,GCR,Magnox,Shut down,137,1 Mar 1961,25 Jul 1966,31 Mar 1998
Tōkai,2,BWR,BWR-5,Operation suspended (restart approved)[86],1060,3 Oct 1973,28 Nov 1978,
Tomari,1,PWR,Mitsubishi (2-loop),Operation suspended (under review)[77],550,18 Apr 1985,22 Jun 1989,
Tomari,2,PWR,Mitsubishi (2-loop),Operation suspended (under review)[77],550,13 Jun 1985,12 Apr 1991,
Tomari,3,PWR,Mitsubishi (3-loop),Operation suspended (under review)[77],866,18 Nov 2004,22 Dec 2009,
Tsuruga,1,BWR,BWR-2,Shut down,340,24 Nov 1966,14 Mar 1970,Mar 2015
Tsuruga,2,PWR,Mitsubishi (4-loop),Operation suspended (under review)[77],1108,6 Nov 1982,17 Feb 1987,
Plant name - Kazakhstan,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Aktau,1,FBR,BN-350,Shut down/in decommissioning,350,1 Oct 1964,16 Jul 1973,22 Apr 1999
Plant name - Lithuania,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Ignalina,1.0,LWGR,RBMK-1500,Shut down/in decommissioning,1185.0,1 May 1977,31 Dec 1983,31 Dec 2004
Ignalina,2.0,LWGR,RBMK-1500,Shut down/in decommissioning,1185.0,1 Jan 1978,Aug 1987,31 Dec 2009
Ignalina,3.0,LWGR,RBMK-1500,Unfinished,1185.0,,,
Ignalina,,,,,,,,
Plant name - Mexico,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Laguna Verde,1,BWR,BWR-5,Operational,777,1 Oct 1976,28 Jul 1990,
Laguna Verde,2,BWR,BWR-5,Operational,775,1 Jun 1977,10 Apr 1995,
Plant name - Netherlands,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Borssele,1,PWR,KWU 2LP,Operational,482,1 Jul 1969,26 Oct 1973,(2033)
Dodewaard,1,BWR,BWR-2,Shut down,55,1 May 1965,26 Mar 1969,26 Mar 1997
Plant name - North Korea,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Yongbyon,1,GCR,Magnox (Pu-production),Shut down[citation needed],5[citation needed],,,1994.0
Yongbyon,2,LWR[87],,Planned[87],30,,,
Taechon,1,,,Unfinished,200,,,1994.0
Kumho,1,PWR,,Unfinished,1000,,,2003.0
Kumho,2,PWR,,Unfinished,1000,,,2003.0
Plant name - Pakistan,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Chashma,1,PWR,CNP-300,Operational,300,1 Aug 1993,15 Sep 2000,
Chashma,2,PWR,CNP-300,Operational,300,28 Dec 2005,18 May 2011,
Chashma,3,PWR,CNP-300,Operational,315,28 May 2011,6 Dec 2016,
Chashma,4,PWR,CNP-300,Operational,313,18 Dec 2011,19 Sep 2017,
Chashma,5,PWR,Hualong One,Planned,1080,,,
Karachi,1,PHWR,CANDU,Shut down,90,1 Aug 1966,7 Dec 1972,1 Aug 2021
Karachi,2,PWR,Hualong One,Operational,1014,23 May 2013,19 Mar 2021[88],
Karachi,3,PWR,Hualong One,Operational,1014,31 May 2016,18 Apr 2022,
Plant name - Philippines,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Bataan,1,PWR,Westinghouse,Unfinished; restart planned[89],621,1976,,1986
Plant name - Poland,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Żarnowiec,1,PWR,VVER-440,Unfinished,440,31 Mar 1982,,4 Sep 1990
Żarnowiec,2,PWR,VVER-440,Unfinished,440,31 Mar 1982,,4 Sep 1990
Choczewo[90],1,PWR,AP1000,Planned,1250[91],(2026),(2033)[90],
Choczewo[90],2,PWR,AP1000,Planned,1250,,(2035–2036)[90],
Choczewo[90],3,PWR,AP1000,Planned,1250,,(2037–2039)[90],
Pątnów[92],1,PWR,APR-1400,Planned,1340,,,
Pątnów[92],2,PWR,APR-1400,Planned,1340,,,
Włocławek,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Ostrołęka,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Warsaw,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Tarnobrzeg/Stalowa Wola,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Dąbrowa Górnicza,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Stawy Monowskie,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Kraków,1,BWR,BWRX-300,Planned,300,,(2030)[93],
Plant name - Romania,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Cernavodă,1,PHWR,CANDU-6,Operational,650,31 Mar 1983,2 Dec 1996,
Cernavodă,2,PHWR,CANDU-6,Operational,650,1 Jul 1983,1 Nov 2007,
Cernavodă,3,PHWR,CANDU-6,Unfinished; restart planned,650,,,
Cernavodă,4,PHWR,CANDU-6,Unfinished; restart planned,650,,,
Cernavodă,5,PHWR,CANDU-6,Unfinished,650,,,
Plant name - Russia,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Akademik Lomonosov,1,PWR,KLT-40S,Operational,32,15 Apr 2007,19 Dec 2019[94],
Akademik Lomonosov,2,PWR,KLT-40S,Operational,32,15 Apr 2007,19 Dec 2019,
Balakovo,1,PWR,VVER-1000/V-320,Operational,950,1 Dec 1980,23 May 1986,
Balakovo,2,PWR,VVER-1000/V-320,Operational,950,1 Aug 1981,18 Jan 1988,
Balakovo,3,PWR,VVER-1000/V-320,Operational,950,1 Nov 1982,8 Apr 1989,
Balakovo,4,PWR,VVER-1000/V-320,Operational,950,1 Apr 1984,22 Dec 1993,
Beloyarsk,1,LWGR,AMB-100,Shut down,102,1 Jun 1958,26 Apr 1964,1 Jan 1983
Beloyarsk,2,LWGR,AMB-200,Shut down,146,1 Jan 1962,1 Dec 1969,1 Jan 1990
Beloyarsk,3,SFR,BN-600,Operational,560,1 Jan 1969,1 Nov 1981,
Beloyarsk,4,SFR,BN-800,Operational,789,18 Jul 2006,10 Dec 2015,
Beloyarsk,5,SFR,BN-1200,Planned,1100,,,
Bilibino,1,LWGR,EGP-6,Shut down,11,1 Jan 1970,1 Apr 1974,14 Jan 2019
Bilibino,2,LWGR,EGP-6,Operational,11,1 Jan 1970,1 Feb 1975,
Bilibino,3,LWGR,EGP-6,Operational,11,1 Jan 1970,1 Feb 1976,
Bilibino,4,LWGR,EGP-6,Operational,11,1 Jan 1970,1 Jan 1977,
Kalinin,1,PWR,VVER-1000/V-338,Operational,950,1 Feb 1977,12 Jun 1985,
Kalinin,2,PWR,VVER-1000/V-338,Operational,950,1 Feb 1982,3 Mar 1987,
Kalinin,3,PWR,VVER-1000/V-320,Operational,950,1 Oct 1985,8 Nov 2005,
Kalinin,4,PWR,VVER-1000/V-320,Operational,950,1 Aug 1986,25 Dec 2012,
Kaliningrad,1,PWR,VVER-1200/V-491,Under construction (suspended)[95],1109,22 Feb 2012,,
Kaliningrad,2,PWR,VVER-1200/V-491,Planned,1109,,,
Kola,1,PWR,VVER-440/V-230,Operational,441,1 May 1970,28 Dec 1973,
Kola,2,PWR,VVER-440/V-230,Operational,441,1 May 1970,21 Feb 1975,
Kola,3,PWR,VVER-440/V-213,Operational,441,1 Apr 1977,3 Dec 1982,
Kola,4,PWR,VVER-440/V-213,Operational,441,1 Aug 1976,6 Dec 1984,
Kola II[95][96],1,PWR,VVER-S-600,Planned,600,(2028),(2034),
Kola II[95][96],2,PWR,VVER-S-600,Planned,600,(2028),(2034),
Kostroma,1,PWR,VVER-1200,Unfinished; restart planned,1300,1979,,
Kostroma,2,PWR,VVER-1200,Unfinished; restart planned,1300,1979,,
Kostroma,3,PWR,VVER-1200,Unfinished; restart planned,1300,1979,,
Kostroma,4,PWR,VVER-1200,Unfinished; restart planned,1300,1979,,
Kursk,1,LWGR,RBMK-1000,Shut down,925,1 Jun 1972,12 Oct 1977,19 Dec 2021
Kursk,2,LWGR,RBMK-1000,Shut down,925,1 Jan 1973,17 Aug 1979,31 Jan 2024[97]
Kursk,3,LWGR,RBMK-1000,Operational,925,1 Apr 1978,30 Mar 1984,
Kursk,4,LWGR,RBMK-1000,Operational,925,1 May 1981,5 Feb 1986,
Kursk,5,LWGR,RBMK-1000,Unfinished,925,1985,,
Kursk,6,LWGR,RBMK-1000,Unfinished,925,1985,,
Kursk II,1,PWR,VVER-TOI/V-510,Under construction,1115,29 Apr 2018,,
Kursk II,2,PWR,VVER-TOI/V-510,Under construction,1115,15 Apr 2019[98],,
Kursk II,3,PWR,VVER-TOI,Planned,1115,,,
Kursk II,4,PWR,VVER-TOI,Planned,1115,,,
Leningrad,1,LWGR,RBMK-1000,Shut down,925,1 Mar 1970,1 Nov 1974,21 Dec 2018[99]
Leningrad,2,LWGR,RBMK-1000,Shut down,925,1 Jun 1970,11 Feb 1976,10 Nov 2020
Leningrad,3,LWGR,RBMK-1000,Operational,925,1 Dec 1973,29 Jun 1980,
Leningrad,4,LWGR,RBMK-1000,Operational,925,1 Feb 1975,29 Aug 1981,
Leningrad II[100],1,PWR,VVER-1200/V-491,Operational,1085,25 Oct 2008,29 Oct 2018,
Leningrad II[100],2,PWR,VVER-1200/V-491,Operational,1085,15 Apr 2010,22 Mar 2021,
Leningrad II[100],3,PWR,VVER-1200,Planned,1085,(2024)[101],(2030),
Leningrad II[100],4,PWR,VVER-1200,Planned,1085,(2025),(2032),
MPEB No. 1[102][103][104],1,PWR,RITM-200S,Under construction,53,30 Aug 2022[105],(2027),
MPEB No. 1[102][103][104],2,PWR,RITM-200S,Under construction,53,30 Aug 2022[105],(2027),
MPEB No. 2,1,PWR,RITM-200S,Planned,53,(2022),(2027),
MPEB No. 2,2,PWR,RITM-200S,Planned,53,(2022),(2027),
MPEB No. 3,1,PWR,RITM-200S,Planned,53,(2022),(2028),
MPEB No. 3,2,PWR,RITM-200S,Planned,53,(2022),(2028),
MPEB No. 4,1,PWR,RITM-200S,Planned,53,(2022),(2031),
MPEB No. 4,2,PWR,RITM-200S,Planned,53,(2022),(2031),
Nizhny Novgorod,1,PWR,VVER-1200,Planned,1300,,,
Nizhny Novgorod,2,PWR,VVER-1200,Planned,1300,,,
Nizhny Novgorod,3,PWR,VVER-1200,Planned,1300,,,
Nizhny Novgorod,4,PWR,VVER-1200,Planned,1300,,,
Novovoronezh,1,PWR,VVER/V-210,Shut down,197,1 Jul 1957,31 Dec 1964,16 Feb 1988
Novovoronezh,2,PWR,VVER/V-365,Shut down,336,1 Jun 1964,14 Apr 1970,29 Aug 1990
Novovoronezh,3,PWR,VVER-440/V-179,Shut down,385,1 Jul 1967,29 Jun 1972,25 Dec 2016
Novovoronezh,4,PWR,VVER 440/V-179,Operational,385,1 Jul 1967,24 Mar 1973,
Novovoronezh,5,PWR,VVER-1000/V-187,Operational,950,1 Mar 1974,20 Feb 1981,
Novovoronezh II,1,PWR,VVER-1200/V-392M,Operational,1114,24 Jun 2008,27 Feb 2017,
Novovoronezh II,2,PWR,VVER-1200/V-392M,Operational,1114,12 Jul 2009,6 Nov 2019,
Novovoronezh II,3,PWR,VVER-1200,Planned,1175,,,
Novovoronezh II,4,PWR,VVER-1200,Planned,1175,,,
Obninsk,1,LWGR,AM-1,Shut down,5,1 Jan 1951,1 Dec 1954,29 Apr 2002
Rostov,1,PWR,VVER-1000/V-320,Operational,950,1 Sep 1981,25 Dec 2001,
Rostov,2,PWR,VVER-1000/V-320,Operational,950,1 May 1983,10 Dec 2010,
Rostov,3,PWR,VVER-1000/V-320,Operational,950,15 Sep 2009,27 Dec 2014,
Rostov,4,PWR,VVER-1000/V-320,Operational,1011,16 Jun 2010,28 Sep 2018,
Sakha,1,PWR,RITM-200N,Planned,55,(2024)[106],(2028),
Seversk,1,FBR,BREST-300,Under construction,280,8 Jun 2021[107],(2026),
South Urals,1,FBR,BN-1200,Unfinished; restart planned,1100,1982,,
South Urals,2,FBR,BN-1200,Unfinished; restart planned,1100,1982,,
South Urals,3,FBR,BN-1200,Unfinished; restart planned,1100,1982,,
Smolensk,1,LWGR,RBMK-1000,Operational,925,1 Oct 1975,30 Sep 1983,
Smolensk,2,LWGR,RBMK-1000,Operational,925,1 Jun 1976,2 Jul 1985,
Smolensk,3,LWGR,RBMK-1000,Operational,925,1 May 1984,12 Oct 1990,
Smolensk II[108][109],1,PWR,VVER-TOI,Planned,1300,,,
Smolensk II[108][109],2,PWR,VVER-TOI,Planned,1300,,,
Tatar,1,PWR,VVER-1200,Unfinished; restart planned,1300,1980,,
Tatar,2,PWR,VVER-1200,Unfinished; restart planned,1300,1980,,
Plant name - Slovakia,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Bohunice,A-1[110],HWGCR,KS 150,Decommissioned,93,1 Aug 1958,25 Dec 1972,22 Feb 1977
Bohunice,1[111],PWR,VVER-440/V-230,Shut down,408,24 Apr 1972,1 Apr 1980,31 Dec 2006
Bohunice,2,PWR,VVER-440/V-230,Shut down,408,24 Apr 1972,1 Jan 1981,31 Dec 2008
Bohunice,3,PWR,VVER-440/V-213,Operational,472,1 Dec 1976,14 Feb 1985,(2045)
Bohunice,4,PWR,VVER-440/V-213,Operational,471,1 Dec 1976,18 Dec 1985,(2045)
Mochovce,1,PWR,VVER-440 V-213,Operational,436,13 Oct 1983,29 Oct 1998,(2058)
Mochovce,2,PWR,VVER-440/V-213,Operational,436,13 Oct 1983,11 Apr 2000,(2060)
Mochovce,3,PWR,VVER-440/V-213,Operational,440,27 Jan 1987,17 Oct 2023[112],
Mochovce,4,PWR,VVER-440/V-213,Under construction,440,27 Jan 1987,,
Plant name - Slovenia,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Krško,1,PWR,WH 2 loops,Operational,688,30 Mar 1975,1 Jan 1983,(2043)[113]
Krško,2,PWR,TBD,Planned,1100,,(2030)[114],
Plant name - South Africa,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Koeberg,1,PWR,CP1 (France),Operational,930,1 Jul 1976,21 Jul 1984,
Koeberg,2,PWR,CP1 (France),Operational,930,1 Jul 1976,9 Nov 1985,
Plant name - South Korea,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Hanbit,1,PWR,WH F,Operational,960,4 Jun 1981,25 Aug 1986,
Hanbit,2,PWR,WH F,Operational,958,10 Dec 1981,10 Jun 1987,
Hanbit,3,PWR,OPR-1000,Operational,997,23 Dec 1989,31 Mar 1995,
Hanbit,4,PWR,OPR-1000,Operational,997,26 May 1990,1 Jan 1996,
Hanbit,5,PWR,OPR-1000,Operational,997,29 Jun 1997,21 May 2002,
Hanbit,6,PWR,OPR-1000,Operational,995,20 Nov 1997,24 Dec 2002,
Hanul,1,PWR,CP1 (France),Operational,960,26 Jan 1983,10 Sep 1988,
Hanul,2,PWR,CP1 (France),Operational,962,5 Jul 1983,30 Sep 1989,
Hanul,3,PWR,OPR-1000,Operational,994,21 Jul 1993,11 Aug 1998,
Hanul,4,PWR,OPR-1000,Operational,998,1 Nov 1993,31 Dec 1999,
Hanul,5,PWR,OPR-1000,Operational,996,1 Oct 1999,29 Jul 2004,
Hanul,6,PWR,OPR-1000,Operational,996,29 Sep 2000,22 Apr 2005,
Shin-Hanul,1,PWR,APR-1400,Operational,1340,10 Jul 2012,7 Dec 2022[115],
Shin-Hanul,2,PWR,APR-1400,Operational,1340,19 Jul 2012,,
Shin-Hanul,3,PWR,APR-1400,Planned[116],1340,,,
Shin-Hanul,4,PWR,APR-1400,Planned[116],1340,,,
Kori,1,PWR,WH 60,Shut down,576,27 Apr 1972,29 Apr 1978,18 Jun 2017
Kori,2,PWR,WH F,Operational,640,4 Dec 1977,25 Jul 1983,
Kori,3,PWR,WH F,Operational,1011,1 Oct 1979,30 Sep 1985,
Kori,4,PWR,WH F,Operational,1012,1 Apr 1980,29 Apr 1986,
Shin-Kori,1,PWR,OPR-1000,Operational,996,16 Jun 2006,28 Feb 2011,
Shin-Kori,2,PWR,OPR-1000,Operational,996,5 Jun 2007,20 Jul 2012,
Saeul,1,PWR,APR-1400,Operational,1416,16 Oct 2008,15 Jan 2016,
Saeul,2,PWR,APR-1400,Operational,1418,19 Aug 2009,29 Aug 2019[117],
Saeul,3,PWR,APR-1400,Under construction,1400,1 Apr 2017,,
Saeul,4,PWR,APR-1400,Under construction,1400,20 Sep 2018,,
Wolsong,1,PHWR,CANDU-6,Shut down,657,30 Oct 1977,22 Apr 1983,24 Dec 2019
Wolsong,2,PHWR,CANDU-6,Operational,655,22 Jun 1992,1 Jul 1997,
Wolsong,3,PHWR,CANDU-6,Operational,684,17 Mar 1994,1 Jul 1998,
Wolsong,4,PHWR,CANDU-6,Operational,688,22 Jul 1994,1 Oct 1999,
Shin-Wolsong,1,PWR,OPR-1000,Operational,991,20 Nov 2007,31 Jul 2012,
Shin-Wolsong,2,PWR,OPR-1000,Operational,960,23 Sep 2008,26 Feb 2015,
Plant name - Spain,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Almaraz,1,PWR,WH 3 loops,Operational,1011.0,3 Jul 1973,1 Sep 1983,
Almaraz,2,PWR,WH 3 loops,Operational,1006.0,3 Jul 1973,1 Jul 1984,
Ascó,1,PWR,WH 3 loops,Operational,995.0,16 May 1974,10 Dec 1984,
Ascó,2,PWR,WH-3 loops,Operational,997.0,7 Mar 1975,31 Mar 1986,
Cofrentes,1,BWR,BWR-6,Operational,1064.0,9 Sep 1975,11 Mar 1985,
José Cabrera,1,PWR,WH 1 loop,Shut down/in decommissioning,141.0,24 Jun 1964,13 Aug 1969,30 Apr 2006
Lemoniz,1,PWR,,Unfinished,,1972,,1984
Lemoniz,2,PWR,,Unfinished,,1972,,1984
Santa María de Garoña,1,BWR,BWR-3,Shut down/in decommissioning,446.0,11 May 1971,15 Feb 1975,6 Jul 2013
Trillo,1,PWR,KWU 3 loops,Operational,1003.0,17 Aug 1979,6 Aug 1988,
Valdecaballeros,1,BWR,,Unfinished,,1975,,1984
Valdecaballeros,2,BWR,,Unfinished,,1975,,1984
Vandellòs,1,GCR,,Shut down/in decommissioning,480.0,1967,2 Aug 1972,31 Jul 1990
Vandellòs,2,PWR,WH 3 loops,Operational,1045.0,29 Dec 1980,8 Mar 1988,
Plant name - Sweden,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed,Unnamed: 9
Ågesta,1,PHWR,R3,Shut down/in decommissioning,10,1 Dec 1957,1 May 1964,2 Jun 1974,[a]
Barsebäck,1,BWR,ASEA-II,Shut down/in decommissioning,600,1 Feb 1971,1 Jul 1975,30 Nov 1999,[b]
Barsebäck,2,BWR,ASEA-II,Shut down/in decommissioning,600,1 Jan 1973,1 Jul 1977,31 May 2005,[c]
Forsmark,1,BWR,"ASEA-III, BWR-2500",Operational,986,1 Jun 1973,10 Dec 1980,,[d]
Forsmark,2,BWR,"ASEA-III, BWR-2500",Operational,1116,1 Jan 1975,7 Jul 1981,,[e]
Forsmark,3,BWR,"ASEA-IV, BWR-3000",Operational,1167,1 Jan 1979,18 Aug 1985,,[f]
Oskarshamn,1,BWR,ASEA-I,Shut down/in decommissioning,473,1 Aug 1966,6 Feb 1972,19 Jun 2017,[g]
Oskarshamn,2,BWR,ASEA-II,Shut down/in decommissioning,638,1 Sep 1969,1 Jan 1975,22 Dec 2016,[h]
Oskarshamn,3,BWR,"ASEA-IV, BWR-3000",Operational,1450,1 May 1980,15 Aug 1985,,[i]
Marviken,1,BHWR,R4,Unfinished,196,1 Apr 1965,,27 May 1970,[j]
Ringhals,1,BWR,ASEA-I,Shut down/in decommissioning,881,1 Feb 1969,1 Jan 1976,31 Dec 2020,[k]
Ringhals,2,PWR,WH 3-loops,Shut down/in decommissioning,904,1 Oct 1970,1 May 1975,30 Dec 2019,[l]
Ringhals,3,PWR,WH 3-loops,Operational,1062,1 Sep 1972,9 Sep 1981,,[m]
Ringhals,4,PWR,WH 3-loops,Operational,1104,1 Nov 1973,21 Nov 1983,,[n]
Plant name - Switzerland,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed[123]
Beznau,1,PWR,WH 2-loops,Operational,365,1 Sep 1965,1 Sep 1969,(2029)
Beznau,2,PWR,WH 2-loops,Operational,365,1 Jan 1968,1 Dec 1971,(2031)
Gösgen,1,PWR,KWU 3-loops,Operational,1010,1 Dec 1973,1 Nov 1979,
Leibstadt,1,BWR,BWR-6,Operational,1220,1 Jan 1974,15 Dec 1984,
Lucens,1,HWGCR,HWGCR,Decommissioned,6,1 Apr 1962,29 Dec 1966,21 Jan 1969
Mühleberg,1,BWR,BWR-4,Shut down/in decommissioning,373,1 Mar 1967,6 Nov 1972,20 Dec 2019
Plant name - Taiwan,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Jinshan,1,BWR,BWR-4,Shut down/in decommissioning,636,2 Jun 1972,10 Dec 1978,3 Oct 2018
Jinshan,2,BWR,BWR-4,Shut down/in decommissioning,636,7 Dec 1973,15 Jul 1979,3 Oct 2018
Kuosheng,1,BWR,BWR-6,Shut down,985,19 Nov 1975,28 Dec 1981,1 Jul 2021[124]
Kuosheng,2,BWR,BWR-6,Shut down,985,15 Mar 1976,16 Mar 1983,15 Mar 2023
Lungmen,1,BWR,ABWR,Unfinished,1350,31 Mar 1999,,2014[citation needed]
Lungmen,2,BWR,ABWR,Unfinished,1350,30 Aug 1999,,2014
Maanshan,1,PWR,WH 312 3-loop,Operational,951,21 Aug 1978,27 Jul 1984,
Maanshan,2,PWR,WH 312 3-loop,Operational,951,21 Feb 1979,18 May 1985,
Plant name - Turkey,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Akkuyu,1,PWR,VVER-1200/V-509,Under construction,1114,3 Apr 2018,(2025)[125],
Akkuyu,2,PWR,VVER-1200/V-509,Under construction,1114,8 Apr 2020,(2026),
Akkuyu,3,PWR,VVER-1200/V-509,Under construction,1114,10 Mar 2021,(2027),
Akkuyu,4,PWR,VVER-1200/V-509,Under construction,1114,21 Jul 2022[126],(2028),
Sinop[127][128],1,PWR,Atmea-1,Cancelled,1100,,,
Sinop[127][128],2,PWR,Atmea-1,Cancelled,1100,,,
Sinop[127][128],3,PWR,Atmea-1,Cancelled,1100,,,
Sinop[127][128],4,PWR,Atmea-1,Cancelled,1100,,,
Plant name - Ukraine,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Chernobyl,1,LWGR,RBMK-1000,Shut down/in decommissioning,740,1 Mar 1970,27 May 1978,30 Nov 1996
Chernobyl,2,LWGR,RBMK-1000,Shut down/in decommissioning,925,1 Feb 1973,28 May 1979,11 Oct 1991
Chernobyl,3,LWGR,RBMK-1000,Shut down/in decommissioning,925,1 Mar 1976,8 Jun 1982,15 Dec 2000
Chernobyl,4,LWGR,RBMK-1000,Destroyed,925,1 Apr 1979,26 Mar 1984,26 Apr 1986
Chernobyl,5,LWGR,RBMK-1000,Unfinished,925,,,
Chernobyl,6,LWGR,RBMK-1000,Unfinished,925,,,
Chyhyryn[129],1,PWR,AP1000,Planned,1100,,,
Chyhyryn[129],2,PWR,AP1000,Planned,1100,,,
Crimean,1,PWR,VVER-1000,Unfinished,950,26 Jan 1984,,1987
Crimean,2,PWR,VVER-1000,Unfinished,950,26 Jan 1984,,1987
Kharkiv,1,PWR,VVER-1000,Unfinished,900,1988,,1990
Kharkiv,2,PWR,VVER-1000,Unfinished,900,1988,,1990
Khmelnytskyi,1,PWR,VVER-1000/V-320,Operational,950,1 Nov 1981,13 Aug 1988,
Khmelnytskyi,2,PWR,VVER-1000/V-320,Operational,950,1 Feb 1985,15 Dec 2005,
Khmelnytskyi,3,PWR,VVER-1000,Under construction,950,1 Sep 1985,(2026)[130],
Khmelnytskyi,4,PWR,VVER-1000,Under construction,950,1 Jun 1986,(2027),
Khmelnytskyi,5,PWR,AP1000,Under construction[131],1100,"April 11, 2024",(2029),
Khmelnytskyi,6,PWR,AP1000,Under construction[132],1100,"April 11, 2024",(2029),
Odesa,1,PWR,VVER-1000,Unfinished,900,,,1989
Odesa,2,PWR,VVER-1000,Unfinished,900,,,1989
Rivne,1,PWR,VVER-440/V-213,Operational,381,1 Aug 1973,22 Sep 1981,
Rivne,2,PWR,VVER-440/V-213,Operational,376,1 Oct 1973,29 Jul 1982,
Rivne,3,PWR,VVER-1000/V-320,Operational,950,1 Feb 1980,16 May 1987,
Rivne,4,PWR,VVER-1000/V-320,Operational,950,1 Aug 1986,6 Apr 2006,
Rivne,5,PWR,AP1000,Planned[132],1100,,,
South Ukraine,1,PWR,VVER-1000/V-302,Operational,950,1 Aug 1976,2 Dec 1983,
South Ukraine,2,PWR,VVER-1000/V-338,Operational,950,1 Jul 1981,6 Apr 1985,
South Ukraine,3,PWR,VVER-1000/V-320,Operational,950,1 Nov 1984,29 Dec 1989,
